dt,Interval_Sum,GreenInterval_Sum,KWh_total,RedInterval_Sum
2023-05-18 05:00:00,0.10812499999997272,108.12499999997272,6918.064875,0.0
2023-05-18 06:00:00,0.1362500000000182,136.2500000000182,6918.567791666666,0.0
2023-05-18 07:00:00,0.14312500000005457,143.12500000005457,6919.043166666667,0.0
2023-05-18 08:00:00,0.125,125.0,6919.528020833333,0.0
2023-05-18 09:00:00,0.10500000000001819,105.00000000001819,6920.039041666667,0.0
2023-05-18 10:00:00,0.11437499999988177,114.37499999988177,6920.5570625,0.0
2023-05-18 11:00:00,0.13562500000011823,135.62500000011823,6921.056375,0.0
2023-05-18 12:00:00,0.14999999999986358,149.99999999986358,6921.54375,0.0
2023-05-18 13:00:00,0.11562500000013642,115.62500000013642,6922.035833333333,0.0
2023-05-18 14:00:00,0.109375,109.375,6922.5646875,0.0
2023-05-18 15:00:00,0.12249999999994543,122.49999999994543,6923.085791666666,0.0
2023-05-18 16:00:00,0.14750000000003638,147.50000000003638,6923.582979166667,0.0
2023-05-18 17:00:00,0.13750000000004547,137.50000000004547,6924.074375,0.0
2023-05-18 18:00:00,0.11437499999988177,114.37499999988177,6924.5845625,0.0
2023-05-18 19:00:00,0.10625000000004547,106.25000000004547,6925.116666666667,0.0
2023-05-18 20:00:00,0.15124999999989086,151.24999999989086,6925.639916666667,0.0
2023-05-18 21:00:00,0.1437500000001819,143.7500000001819,6926.118541666667,0.0
2023-05-18 22:00:00,0.11187500000005457,111.87500000005457,6926.646291666667,0.0
2023-05-18 23:00:00,0.11499999999978172,114.99999999978172,6927.177958333334,0.0
2023-05-19 00:00:00,0.14187500000002728,141.87500000002728,6927.7085625,0.0
2023-05-19 01:00:00,0.15000000000009095,150.00000000009095,6928.198229166667,0.0
2023-05-19 02:00:00,0.11562499999990905,115.62499999990905,6928.713854166666,0.0
2023-05-19 03:00:00,0.11062500000002728,110.62500000002728,6929.253145833334,0.0
2023-05-19 04:00:00,0.13437500000009095,134.37500000009095,6929.774583333334,0.0
2023-05-19 05:00:00,0.1449999999999818,144.9999999999818,6930.255541666666,0.0
2023-05-19 06:00:00,0.13562499999989086,135.62499999989086,6930.757833333334,0.0
2023-05-19 07:00:00,0.2375000000001819,237.5000000001819,6931.5268750000005,0.0
2023-05-19 08:00:00,0.2300000000000182,230.0000000000182,6932.608104166667,0.0
2023-05-19 09:00:00,0.25,250.0,6933.482083333333,0.0
2023-05-19 10:00:00,0.194374999999809,194.374999999809,6934.3275625,0.0
2023-05-19 11:00:00,0.11249999999995453,112.49999999995453,6934.9521875,0.0
2023-05-19 12:00:00,0.09000000000014552,90.00000000014552,6935.408583333334,0.0
2023-05-19 13:00:00,0.10999999999989996,109.99999999989996,6935.846104166667,0.0
2023-05-19 14:00:00,0.12437500000010004,124.37500000010004,6936.255979166666,0.0
2023-05-19 15:00:00,0.11249999999995453,112.49999999995453,6936.659166666666,0.0
2023-05-19 16:00:00,0.09375,93.75,6937.0878125,0.0
2023-05-19 17:00:00,0.10187500000006366,101.87500000006366,6937.555708333333,0.0
2023-05-19 18:00:00,0.109375,109.375,6938.016041666667,0.0
2023-05-19 19:00:00,0.2937499999998181,293.7499999998181,6938.716145833332,0.0
2023-05-19 20:00:00,0.2106250000001637,210.6250000001637,6939.642937499999,0.0
2023-05-19 21:00:00,0.27062499999988177,270.62499999988177,6940.733833333334,0.0
2023-05-19 22:00:00,0.20937500000013642,209.37500000013642,6941.760520833333,0.0
2023-05-19 23:00:00,0.2512499999997999,251.2499999997999,6942.660229166666,0.0
2023-05-20 00:00:00,0.1393750000002001,139.3750000002001,6943.392791666667,0.0
2023-05-20 01:00:00,0.09562499999992724,95.62499999992724,6943.801333333334,0.0
2023-05-20 02:00:00,0.08437499999990905,84.37499999990905,6944.224479166666,0.0
2023-05-20 03:00:00,0.09999999999990905,99.99999999990905,6944.649687499999,0.0
2023-05-20 04:00:00,0.11750000000029104,117.50000000029104,6945.0470625,0.0
2023-05-20 05:00:00,0.1924999999996544,192.4999999996544,6945.4714374999985,0.0
2023-05-20 06:00:00,0.21937500000012733,219.37500000012733,6946.554645833334,0.0
2023-05-20 07:00:00,0.26749999999992724,267.49999999992724,6947.339979166666,0.0
2023-05-20 08:00:00,0.16312500000003638,163.12500000003638,6948.359020833333,0.0
2023-05-20 09:00:00,0.28625000000010914,286.25000000010914,6949.266333333333,0.0
2023-05-20 10:00:00,0.2300000000000182,230.0000000000182,6950.190916666666,0.0
2023-05-20 11:00:00,0.26312499999994543,263.12499999994543,6951.145479166667,0.0
2023-05-20 12:00:00,0.19687500000009095,196.87500000009095,6952.223020833333,0.0
2023-05-20 13:00:00,0.3637499999999818,363.7499999999818,6953.071166666667,0.0
2023-05-20 14:00:00,0.3556250000001455,355.6250000001455,6954.816083333333,0.0
2023-05-20 15:00:00,0.19124999999985448,191.24999999985448,6955.782875,0.0
2023-05-20 16:00:00,0.28749999999990905,287.49999999990905,6956.7725,0.0
2023-05-20 17:00:00,0.3087500000001455,308.7500000001455,6958.0209791666675,0.0
2023-05-20 18:00:00,0.13249999999993634,132.49999999993634,6958.773666666667,0.0
2023-05-20 19:00:00,0.11750000000006366,117.50000000006366,6959.307895833333,0.0
2023-05-20 20:00:00,0.11249999999995453,112.49999999995453,6959.8371875,0.0
2023-05-20 21:00:00,0.1449999999999818,144.9999999999818,6960.365229166667,0.0
2023-05-20 22:00:00,0.1449999999999818,144.9999999999818,6960.856375,0.0
2023-05-20 23:00:00,0.12000000000011823,120.00000000011823,6961.345645833333,0.0
2023-05-21 00:00:00,0.09249999999997272,92.49999999997272,6961.8301875,0.0
2023-05-21 01:00:00,0.10812499999997272,108.12499999997272,6962.3020625,0.0
2023-05-21 02:00:00,0.13124999999990905,131.24999999990905,6962.752395833334,0.0
2023-05-21 03:00:00,0.13124999999990905,131.24999999990905,6963.191041666667,0.0
2023-05-21 04:00:00,0.10125000000016371,101.25000000016371,6963.645125,0.0
2023-05-21 05:00:00,0.10500000000001819,105.00000000001819,6964.171541666667,0.0
2023-05-21 06:00:00,0.14750000000003638,147.50000000003638,6964.667666666666,0.0
2023-05-21 07:00:00,0.1331249999998363,133.1249999998363,6965.1220625000005,0.0
2023-05-21 08:00:00,0.19687500000009095,196.87500000009095,6965.714791666666,0.0
2023-05-21 09:00:00,0.1518750000000182,151.8750000000182,6966.641333333333,0.0
2023-05-21 10:00:00,0.23749999999995453,237.49999999995453,6967.226979166668,0.0
2023-05-21 11:00:00,0.234375,234.375,6968.298958333333,0.0
2023-05-21 12:00:00,0.12437500000010004,124.37500000010004,6968.945979166667,0.0
2023-05-21 13:00:00,0.1331249999998363,133.1249999998363,6969.5128958333335,0.0
2023-05-21 14:00:00,0.3012499999999818,301.2499999999818,6970.411479166667,0.0
2023-05-21 15:00:00,0.32312500000011823,323.12500000011823,6971.676375000001,0.0
2023-05-21 16:00:00,0.35124999999993634,351.24999999993634,6972.677833333334,0.0
2023-05-21 17:00:00,0.14937499999996362,149.37499999996362,6973.941708333334,0.0
2023-05-21 18:00:00,0.18499999999994543,184.99999999994543,6974.619541666667,0.0
2023-05-21 19:00:00,0.24437500000021828,244.37500000021828,6975.622666666666,0.0
2023-05-21 20:00:00,0.16499999999996362,164.99999999996362,6976.324208333333,0.0
2023-05-21 21:00:00,0.12249999999994543,122.49999999994543,6976.823916666666,0.0
2023-05-21 22:00:00,0.09249999999997272,92.49999999997272,6977.293520833333,0.0
2023-05-21 23:00:00,0.09562500000015461,95.62500000015461,6977.749041666666,0.0
2023-05-22 00:00:00,0.12374999999974534,123.74999999974534,6978.180083333333,0.0
2023-05-22 01:00:00,0.12562500000012733,125.62500000012733,6978.5952708333325,0.0
2023-05-22 02:00:00,0.09999999999990905,99.99999999990905,6979.0253125,0.0
